adresse_code,patient_code,pays_code,ville,code_postal,rue,numero_rue,date_debut_validite,date_fin_validite,date_creation,date_derniere_modification
ADR_0000178,PAT_00082,IT,Charrier,96834,avenue de Legrand,197,1959-03-10,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000179,PAT_00083,CH,DiasVille,1627,boulevard Daniel Dupuis,114,1984-06-03,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000180,PAT_00084,DE,Davidboeuf,23128,rue Julien Ferreira,137,1984-11-30,1988-05-05,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000181,PAT_00084,CH,Hoareau,6848,boulevard Olivie Guibert,168,1989-03-20,1993-07-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000182,PAT_00084,FR,Collin-la-Forêt,23602,chemin Victoire Guichard,3,1994-02-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000183,PAT_00085,CH,Lejeune,7449,chemin Mathieu,152,1982-08-18,1984-08-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000184,PAT_00085,IT,Sainte Alain,98427,chemin de Chartier,113,1985-06-13,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000185,PAT_00086,CH,Mahe,5464,chemin Barbier,69,2005-01-03,2006-03-15,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000186,PAT_00086,DE,Besson-sur-Da Silva,40432,avenue de Rossi,131,2006-07-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000187,PAT_00087,IT,Da Costa-la-Forêt,31789,rue Leleu,16,1962-04-07,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000188,PAT_00088,IT,Le Goff,10024,boulevard de Guillon,137,1979-01-30,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000189,PAT_00089,DE,Pruvostnec,25181,rue de Prévost,41,2021-10-21,2023-11-15,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000190,PAT_00089,CH,Chauvin-les-Bains,9260,rue Thomas Perret,27,2024-08-25,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000191,PAT_00090,IT,Saint Alice,57199,rue de Daniel,5,1994-01-08,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000192,PAT_00091,IT,Andre,32179,rue Christine Samson,106,2012-05-19,2017-01-27,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000193,PAT_00091,IT,Faivre-sur-Cohen,15601,chemin de Sanchez,153,2017-09-15,2019-01-04,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000194,PAT_00091,IT,Bourgeois-sur-Ollivier,16094,chemin de Pruvost,194,2019-03-26,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000195,PAT_00092,FR,Carpentier,76445,rue De Sousa,132,1986-07-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000196,PAT_00093,IT,Da Costa,27792,chemin Éléonore Imbert,162,1963-04-24,1965-05-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000197,PAT_00093,DE,Saint Laurence,19446,avenue Marie Leroux,190,1965-12-01,1967-08-25,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000198,PAT_00093,CH,Saint Renénec,6699,avenue Baron,158,1968-01-31,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000199,PAT_00094,DE,Garnierboeuf,70833,avenue Pires,13,1998-04-30,2000-12-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000200,PAT_00094,CH,Menard,7930,rue Rodriguez,117,2001-03-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000201,PAT_00095,DE,Becker,74500,rue Nicole Labbé,39,1985-09-17,1987-01-01,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000202,PAT_00095,CH,GauthierVille,5586,chemin Evrard,70,1987-05-26,1989-02-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000203,PAT_00095,IT,Saint Isabelledan,15212,boulevard Pascal,153,1989-07-29,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000204,PAT_00096,FR,MaillardVille,44711,boulevard de Delmas,133,1969-12-23,1971-02-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000205,PAT_00096,DE,Hoarau,67314,chemin Françoise Martineau,71,1971-12-07,1976-05-06,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000206,PAT_00096,IT,Saint AndréeBourg,80696,boulevard Paul Petit,131,1976-11-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000207,PAT_00097,IT,Saint Tristan,65366,boulevard de Allain,123,1982-04-06,1986-04-05,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000208,PAT_00097,FR,Richard-sur-Boulanger,64574,boulevard de Dupont,152,1986-10-09,1989-02-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000209,PAT_00097,IT,Mathieu-la-Forêt,83711,rue Fabre,79,1989-12-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000210,PAT_00098,IT,Mendès,81551,chemin Fontaine,17,1976-11-09,1981-06-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000211,PAT_00098,CH,TraoreBourg,8876,rue de Maillot,93,1981-09-10,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000212,PAT_00099,DE,Lacombe-sur-Mer,39942,boulevard Michelle Descamps,112,1952-12-03,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000213,PAT_00100,CH,MauryVille,9665,rue de Gautier,106,1991-08-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000214,PAT_00101,FR,Muller,40760,avenue Boutin,70,1980-07-26,1983-10-25,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000215,PAT_00101,DE,Colas-la-Forêt,77899,rue Guillaume Bousquet,166,1984-07-11,1986-08-09,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000216,PAT_00101,DE,Saint Stéphanenec,77939,avenue Philippine Poirier,37,1986-09-17,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000217,PAT_00102,DE,Bodin,49083,rue Munoz,67,1962-07-14,1963-11-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000218,PAT_00102,FR,Moreno,85978,rue de Chauvin,182,1964-11-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000219,PAT_00103,DE,Roux,64445,chemin Laurence Grégoire,143,1985-05-25,1986-12-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000220,PAT_00103,CH,Charlesboeuf,2098,rue de Giraud,66,1987-03-14,1991-10-09,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000221,PAT_00103,CH,Thomas-les-Bains,3729,rue Hubert,125,1992-09-13,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000222,PAT_00104,IT,Sainte Noéminec,32375,avenue Marianne Monnier,191,1969-09-19,1973-07-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000223,PAT_00104,DE,AugerBourg,76499,avenue Adrienne Marin,193,1973-10-31,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000224,PAT_00105,DE,LefortBourg,38451,rue Renault,10,1978-03-08,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000225,PAT_00106,CH,Ferrand-sur-Barre,4704,chemin Huet,90,2010-12-16,2012-06-16,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000226,PAT_00106,IT,Colasnec,91961,rue Anastasie Dupuy,32,2013-04-22,2017-01-14,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000227,PAT_00106,CH,Fournier,5940,avenue de Meunier,174,2017-07-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000228,PAT_00107,FR,Breton-sur-Aubert,13972,rue Jean,114,2003-05-02,2008-02-27,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000229,PAT_00107,DE,Sainte William,97391,boulevard Claudine Collin,167,2009-01-08,2011-07-05,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000230,PAT_00107,CH,Gauthier,9233,avenue Perrin,60,2011-09-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000231,PAT_00108,DE,Laroche,58361,chemin de Merle,127,1969-12-04,1974-08-31,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000232,PAT_00108,FR,Camus,84786,chemin Émilie Chauvin,183,1975-02-08,1979-03-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000233,PAT_00108,FR,Saint Marieboeuf,75445,rue de Verdier,79,1980-02-05,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000234,PAT_00109,IT,Langlois,59694,boulevard Vasseur,98,2021-05-01,2023-01-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000235,PAT_00109,IT,Dupuy,63532,chemin de Blanchard,80,2023-06-15,2026-06-02,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000236,PAT_00109,DE,Buissonboeuf,35295,boulevard de Gros,26,2026-09-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000237,PAT_00110,FR,Saint Alexandrenec,93935,avenue de Guichard,194,1972-11-07,1974-07-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000238,PAT_00110,DE,Raymond-sur-Mer,10128,chemin Chartier,44,1975-06-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000239,PAT_00111,DE,Legros-sur-Blanchard,72062,avenue Marie Goncalves,47,1990-03-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000240,PAT_00112,DE,Dupuis,95290,boulevard Noël Perez,27,1990-03-04,1991-07-31,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000241,PAT_00112,DE,Lelièvre,17648,rue Pierre Rivière,105,1992-01-21,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000242,PAT_00113,CH,Leclercboeuf,1802,avenue Victoire Guilbert,44,2010-03-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000243,PAT_00114,IT,Saint Sabine,86319,boulevard Moreau,41,2012-06-03,2016-05-15,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000244,PAT_00114,IT,Sainte ColetteBourg,36930,rue de De Oliveira,36,2016-11-12,2020-06-21,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000245,PAT_00114,FR,Thibault,93693,chemin Alfred Lucas,187,2020-11-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000246,PAT_00115,DE,Peltier-la-Forêt,67035,avenue Maurice Diallo,28,1999-05-06,2000-10-04,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000247,PAT_00115,CH,Martineau,6089,chemin Gauthier,9,2001-05-18,2003-03-26,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000248,PAT_00115,DE,Grenier,64676,boulevard Legrand,49,2004-03-14,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000249,PAT_00116,DE,Saint Julien,96781,rue Evrard,186,1997-07-29,2000-10-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000250,PAT_00116,CH,Duprénec,7663,boulevard Lucie Girard,160,2001-07-23,2005-02-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000251,PAT_00116,DE,Brianddan,85925,chemin de Lelièvre,7,2006-01-04,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000252,PAT_00117,IT,Imbert-les-Bains,61795,rue Chevalier,33,1993-04-17,1998-01-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000253,PAT_00117,CH,Sainte Adrien,2723,rue de Grégoire,103,1998-06-27,2002-01-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000254,PAT_00117,FR,Hoarau,10766,avenue de Pascal,51,2002-12-10,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000255,PAT_00118,FR,Carlier,73914,rue Clerc,19,2110-11-28,2112-12-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000256,PAT_00118,IT,Cohendan,31659,avenue de Legendre,88,2113-12-17,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000257,PAT_00119,IT,Weiss,50423,rue Letellier,140,1987-01-15,1988-02-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000258,PAT_00119,CH,Blanchard,9109,chemin Lecomte,84,1988-06-28,1992-02-24,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000259,PAT_00119,CH,Jean-sur-Chauvet,2541,rue Aubry,53,1992-06-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000260,PAT_00120,FR,Alves,58896,avenue Catherine Pires,93,1977-09-12,1981-03-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000261,PAT_00120,FR,Pineau,38870,chemin Agnès Cohen,179,1981-08-01,1984-12-06,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000262,PAT_00120,FR,Rousseau,83541,rue Delmas,26,1985-03-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000263,PAT_00121,FR,Laineboeuf,30366,rue Roussel,12,1955-11-05,1959-06-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000264,PAT_00121,FR,Laine,74772,avenue Arthur Dumas,108,1960-05-03,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000265,PAT_00122,IT,Aubert-sur-Mer,42162,avenue de Mendès,165,2006-06-20,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000266,PAT_00123,CH,Camus-la-Forêt,9767,rue Thierry,148,1978-05-12,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000267,PAT_00124,FR,Pinto,62817,boulevard Pénélope Vaillant,179,2007-08-06,2010-10-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000268,PAT_00124,CH,Tessier,8147,boulevard de Valentin,145,2011-01-22,2013-02-26,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000269,PAT_00124,IT,Cohen,85728,rue Alice Verdier,9,2013-11-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000270,PAT_00125,IT,Normand,68429,rue de Laine,188,1988-05-11,1993-01-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000271,PAT_00125,DE,Guillot,25394,rue Gérard,60,1993-03-29,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000272,PAT_00126,FR,Ruiz,94560,rue Dominique Humbert,85,1975-12-29,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000273,PAT_00127,FR,Allain-la-Forêt,25677,avenue Madeleine Sauvage,172,2018-02-11,2021-09-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000274,PAT_00127,IT,ChartierBourg,11848,boulevard de Blondel,191,2022-03-06,2027-01-22,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000275,PAT_00127,IT,Fabrenec,45632,rue de Jean,24,2027-08-11,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000276,PAT_00128,DE,Germain-sur-Maurice,27219,chemin de Valette,27,1961-09-29,1965-01-08,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000277,PAT_00128,CH,Mary,1056,rue Noël,192,1965-12-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000278,PAT_00129,CH,Danieldan,4742,rue Lefort,143,1817-05-16,1822-03-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000279,PAT_00129,IT,Lombard,47241,rue Maurice,20,1822-11-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000280,PAT_00130,DE,Jacques,33411,avenue Coulon,122,2003-04-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000281,PAT_00131,CH,Briand-sur-Dos Santos,9536,rue Corinne Guillon,38,1971-11-06,1975-03-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000282,PAT_00131,CH,Benard-la-Forêt,6734,boulevard de Teixeira,18,1975-07-02,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000283,PAT_00132,FR,ColasBourg,93944,avenue de Lenoir,106,2017-02-23,2020-12-06,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000284,PAT_00132,CH,Dufour,4985,rue Dias,145,2021-09-14,2026-03-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000285,PAT_00132,IT,Saint SimoneVille,78725,chemin Colin,171,2027-02-22,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000286,PAT_00133,DE,Cordiernec,24886,rue de Delaunay,43,1987-08-28,1990-03-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000287,PAT_00133,FR,Julien,54571,chemin Camus,44,1991-02-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000288,PAT_00134,FR,Coste,62798,rue Philippe Guillon,198,1978-03-26,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000289,PAT_00135,FR,Sainte Capucine,45070,rue Dupré,199,2115-12-23,2119-03-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000290,PAT_00135,FR,PetitVille,32306,chemin de Lefort,79,2119-06-10,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000291,PAT_00136,DE,Buisson,38339,avenue de Vidal,88,1977-02-08,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000292,PAT_00137,DE,Barbier,15036,rue de Guillet,101,2015-11-30,2017-07-26,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000293,PAT_00137,FR,Fouquet,22208,boulevard de Carlier,125,2018-03-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000294,PAT_00138,CH,Lévêque-les-Bains,4208,chemin de Blondel,110,1968-07-18,1971-09-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000295,PAT_00138,DE,Bertrand,66818,rue Cécile Denis,125,1972-01-08,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000296,PAT_00139,CH,Barthelemy-sur-Meyer,4181,chemin de Andre,183,1968-04-22,1973-02-12,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000297,PAT_00139,FR,Guibert,57074,chemin Leclerc,18,1973-05-24,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000298,PAT_00140,IT,Millet,51443,avenue Barthelemy,86,1969-10-07,1974-04-14,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000299,PAT_00140,DE,Parent,52574,avenue Colette Hebert,128,1974-10-05,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000300,PAT_00141,DE,Deschamps,72919,rue de Chevallier,11,1983-03-26,1984-07-10,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000301,PAT_00141,IT,Rossi,32843,chemin Benoît Leclerc,80,1985-01-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000302,PAT_00142,CH,Saint Théophiledan,7633,rue de Boucher,82,2014-07-12,2017-07-13,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000303,PAT_00142,DE,Sainte Christiane,93491,rue Gros,104,2017-09-19,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000304,PAT_00143,CH,Sainte Émile,8801,boulevard de Godard,5,1988-09-24,1991-03-12,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000305,PAT_00143,CH,Sainte Zoé,5642,avenue Anaïs Neveu,148,1992-01-20,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000306,PAT_00144,FR,Texierdan,50755,chemin de Reynaud,65,1956-07-15,1960-07-25,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000307,PAT_00144,IT,Bouvet,79368,avenue Mathieu,2,1961-07-13,1962-07-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000308,PAT_00144,CH,Charpentier,8763,chemin Perrier,171,1962-08-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000309,PAT_00145,FR,Charrier-sur-Mer,50806,rue de Carpentier,84,1996-10-02,1998-01-09,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000310,PAT_00145,IT,Lévêque,60646,avenue Baudry,68,1998-02-15,2002-05-10,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000311,PAT_00145,IT,Auger,41535,chemin Germain,67,2002-11-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000312,PAT_00146,CH,Cohennec,5737,rue Timothée Chauveau,139,1990-09-07,1994-05-21,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000313,PAT_00146,DE,Sainte Gabrielle,15750,rue Peltier,103,1995-04-20,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000314,PAT_00147,IT,Schmitt-sur-Mer,97407,boulevard de Léger,43,1985-09-07,1989-10-05,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000315,PAT_00147,FR,Collin-la-Forêt,70765,avenue de Bouvet,42,1990-04-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000316,PAT_00148,FR,Saint Maggienec,29907,chemin Bourdon,197,2032-11-08,2035-09-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000317,PAT_00148,CH,Martins-sur-Descamps,6734,rue Franck Pires,52,2036-06-16,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000318,PAT_00149,CH,Delaunay-sur-Schmitt,5313,chemin Anaïs Rocher,169,1983-05-07,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000319,PAT_00150,CH,Adam,8229,boulevard Ledoux,57,2008-04-27,2012-07-31,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000320,PAT_00150,CH,Sainte Christophe,3123,boulevard de Marques,32,2012-12-11,2013-12-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000321,PAT_00150,CH,Maréchal-sur-Mer,4302,rue Gilles,6,2014-11-11,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000322,PAT_00151,IT,Bourgeoisnec,29164,rue Vincent,164,1971-12-03,1972-12-07,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000323,PAT_00151,DE,Potier,20438,avenue Poirier,200,1973-10-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000324,PAT_00152,FR,Sainte Danielle,51520,rue Théophile Charrier,115,1973-04-19,1977-04-03,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000325,PAT_00152,DE,Saint Lucasboeuf,55149,avenue Bouvet,20,1977-10-08,1979-05-29,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000326,PAT_00152,IT,Texier,32293,chemin Hugues Guillet,101,1979-06-29,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000327,PAT_00153,FR,Salmon,61007,chemin de Blin,54,1996-09-25,2000-04-15,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000328,PAT_00153,DE,Michauddan,15074,avenue Marthe Bonnet,67,2000-08-23,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000329,PAT_00154,CH,Alves,3786,boulevard Jeanne Mary,177,2009-02-08,2012-04-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000330,PAT_00154,FR,Sainte Emmanuel,17981,boulevard Texier,20,2012-12-01,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000331,PAT_00155,IT,RaynaudBourg,96928,chemin Maryse Dias,160,2016-03-10,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000332,PAT_00156,IT,Martel,57462,rue Descamps,141,2005-01-29,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000333,PAT_00157,IT,Baudry,43135,rue Diallo,88,2021-09-28,2026-06-18,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000334,PAT_00157,IT,Saint Gilbertnec,80839,boulevard de Leclercq,176,2027-06-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000335,PAT_00158,CH,Charlesnec,6234,rue Andre,170,1991-03-15,1992-12-20,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000336,PAT_00158,FR,Gay,31344,boulevard de Hervé,110,1993-06-04,1997-01-01,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000337,PAT_00158,FR,Sainte Colettedan,66866,rue Traore,193,1997-03-28,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000338,PAT_00159,DE,Mercier-sur-Laine,88474,rue Martine Toussaint,170,1968-05-18,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000339,PAT_00160,CH,Andre,8304,boulevard de Benard,62,2004-06-03,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000340,PAT_00161,FR,ChrétienBourg,34141,avenue Margot Marchal,174,1969-11-15,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000341,PAT_00162,CH,Pascal,6542,rue de Meyer,58,2008-04-21,2012-05-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000342,PAT_00162,CH,Jacquot,9443,chemin Gilles Blot,177,2012-10-08,2015-06-30,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000343,PAT_00162,CH,Bretondan,9589,rue de Nguyen,8,2015-11-24,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000344,PAT_00163,IT,Thomas,27065,rue de Lecoq,181,1953-11-22,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000345,PAT_00164,DE,Lévy,43008,rue de Raynaud,186,1957-12-29,1962-09-17,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000346,PAT_00164,FR,Huet,56131,rue Émilie Navarro,24,1962-11-06,1965-11-23,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000347,PAT_00164,IT,Raymonddan,65387,chemin Pages,23,1966-06-03,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000348,PAT_00165,CH,Marty,1372,avenue de Ribeiro,37,2014-01-14,2016-09-21,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000349,PAT_00165,FR,Barbiernec,35079,chemin de Gallet,122,2017-02-06,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000350,PAT_00166,DE,Da Costanec,16502,chemin Tristan Fontaine,113,1993-12-13,1995-04-19,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000351,PAT_00166,DE,Pottier-les-Bains,59336,rue de Henry,18,1996-03-17,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000352,PAT_00167,FR,Saint Emmanuelle,41383,rue Édith Morvan,119,2002-12-24,2004-03-15,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000353,PAT_00167,FR,Sainte Thomas,36759,chemin Thérèse Marty,38,2004-08-28,2008-08-25,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000354,PAT_00167,FR,Sainte Élodie,72592,rue Julien,184,2009-06-09,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000355,PAT_00168,IT,DuboisBourg,15472,boulevard Clerc,10,2116-03-19,,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000356,PAT_00169,IT,Bazinnec,40751,boulevard Claudine Bertin,14,1971-04-17,1973-02-11,2025-01-01 00:00:00,2025-01-01 00:00:00
ADR_0000357,PAT_00169,IT,Didier,18723,rue Jacqueline Lecomte,107,1973-06-16,1977-06-23,2025-01-01 00:00:00,2025-01-01 00:00:00
